42.218000,10.056000
42.217000,10.056000
42.217000,10.055000
42.222000,10.054000
42.226000,10.067000
42.227000,10.069000
42.233000,10.063000
42.234000,10.068000
42.235000,10.067000
42.235000,10.061000
42.218000,10.061000
42.209000,10.071000
42.192000,10.083000
42.180000,10.101000
42.177000,10.095000
42.174000,10.100000
42.172000,10.116000
42.161000,10.112000
42.167000,10.003000
42.291000,10.080000
42.354000,10.103000
42.374000,9.985000
42.425000,9.873000
42.513000,9.791000
42.491000,9.819000
42.382000,9.819000
42.248000,9.860000
42.222000,9.915000
42.204000,9.878000
42.228000,9.822000
42.352000,9.781000
42.479000,9.671000
42.571000,9.625000
42.601000,9.635000
42.548000,9.642000
42.506000,9.584000
42.457000,9.420000
42.441000,9.345000
42.485000,9.354000
42.473000,9.363000
42.512000,9.294000
42.578000,9.213000
42.681000,9.167000
42.765000,9.139000
42.838000,9.039000
42.900000,8.950000
42.889000,8.978000
42.725000,9.071000
42.509000,9.107000
42.316000,9.119000
42.190000,9.192000
42.116000,9.377000
42.058000,9.714000
41.887000,10.045000
41.732000,10.265000
41.678000,10.270000
41.800000,10.212000
41.938000,10.181000
42.053000,10.174000
42.127000,10.152000
42.125000,10.107000
41.984000,10.132000
41.897000,10.065000
41.899000,10.164000
41.885000,10.143000
41.881000,10.118000
41.894000,10.074000
41.936000,9.876000
42.141000,9.553000
42.403000,9.343000
42.567000,9.211000
42.543000,9.234000
42.297000,9.272000
42.146000,9.206000
42.149000,9.198000
42.142000,9.300000
42.133000,9.269000
42.171000,9.220000
42.172000,9.206000
42.265000,9.127000
42.253000,9.241000
42.237000,9.245000
42.239000,9.233000
42.277000,9.100000
42.254000,9.082000
42.242000,9.193000
42.234000,9.201000
42.212000,9.202000
42.185000,9.104000
42.287000,9.210000
42.518000,9.040000
42.799000,8.768000
42.984000,8.604000
42.935000,8.495000
42.875000,8.540000
42.671000,8.544000
42.502000,8.604000
42.279000,8.669000
42.203000,8.669000
42.230000,8.566000
42.409000,8.588000
42.561000,8.528000
42.680000,8.506000
42.725000,8.431000
42.767000,8.461000
42.694000,8.477000
42.591000,8.449000
42.497000,8.463000
42.482000,8.455000
42.461000,8.507000
42.447000,8.549000
42.477000,8.500000
42.641000,8.402000
42.816000,8.296000
43.028000,8.183000
43.173000,8.007000
43.220000,7.901000
43.185000,7.558000
43.138000,7.855000
43.087000,7.836000
43.075000,7.806000
43.101000,7.699000
43.131000,7.628000
43.129000,7.668000
43.095000,7.652000
43.098000,7.627000
43.097000,7.731000
43.094000,7.737000
43.095000,7.722000
43.095000,7.711000
43.091000,7.708000
43.087000,7.709000
43.085000,7.717000
43.086000,7.736000
43.080000,7.747000
43.081000,7.755000
43.079000,7.761000
43.078000,7.754000
43.080000,7.764000
43.075000,7.775000
43.075000,7.785000
43.065000,7.788000
43.061000,7.795000
43.058000,7.797000
43.050000,7.812000
43.029000,7.739000
43.024000,7.762000
43.022000,7.777000
43.013000,7.863000
43.011000,7.854000
42.995000,7.849000
43.040000,7.846000
43.048000,7.937000
43.019000,8.001000
42.989000,7.966000
42.988000,7.948000
43.025000,7.975000
43.061000,7.931000
43.040000,7.896000
43.035000,7.881000
42.984000,7.905000
42.949000,7.910000
42.963000,7.906000
42.990000,7.886000
43.034000,7.844000
43.085000,7.765000
43.121000,7.730000
43.168000,7.679000
43.197000,7.670000
43.203000,7.623000
43.191000,7.651000
43.112000,7.686000
43.126000,7.654000
43.126000,7.629000
43.126000,7.611000
43.125000,7.595000
43.139000,7.590000
43.148000,7.590000
43.149000,7.581000
43.155000,7.566000
43.165000,7.552000
43.170000,7.525000
43.181000,7.506000
43.194000,7.492000
43.211000,7.474000
