0.6778574,0.1127882,0.6902172,0.2266899,-7.24,98.339,-163.78,0.0112562
0.6786938,0.1123042,0.6891402,0.2277022,-7.09,98.264,-163.809,0.0122032
0.6774431,0.1171469,0.6877855,0.2330205,-7.065,98.248,-163.804,0.0172836
0.6765478,0.1206437,0.6867002,0.2370043,-7.024,98.242,-163.788,0.0207942
0.6805545,0.1130544,0.6859833,0.2312818,-6.657,98.226,-163.889,0.010049
0.6815132,0.1118263,0.6855465,0.2303488,-6.593,98.201,-163.813,0.0095509
0.6822616,0.1100197,0.6856382,0.2287249,-6.591,98.075,-163.753,0.0104835
0.6821998,0.110284,0.6857704,0.2283851,-6.607,97.966,-163.757,0.0125071
0.6826358,0.1092863,0.6858181,0.2274168,-6.639,97.91,-163.783,0.010762
0.6830821,0.1086473,0.6856226,0.2269719,-6.621,97.976,-163.709,0.0084807
0.6837375,0.1060958,0.6861126,0.2247136,-6.651,98.127,-163.826,0.0208774
0.6818694,0.1112264,0.6855791,0.2294867,-6.621,98.084,-163.764,0.0107959
0.682221,0.1110587,0.6851514,0.2297998,-6.568,98.068,-163.771,0.0108587
0.6825228,0.110934,0.6847729,0.230092,-6.519,98.057,-163.768,0.0108278
0.6827383,0.1109815,0.6844157,0.2304925,-6.476,98.047,-163.77,0.0112026
0.6829185,0.1111677,0.6840427,0.2309755,-6.439,98.028,-163.789,0.0115657
0.6830557,0.1113647,0.6836899,0.2315187,-6.408,98.022,-163.815,0.0117257
0.6831528,0.1115822,0.6833578,0.2321071,-6.368,98.039,-163.834,0.0115571
0.6830459,0.1121937,0.6830501,0.233031,-6.336,98.061,-163.861,0.0117506
0.6828259,0.1129212,0.6828044,0.2340421,-6.314,98.068,-163.892,0.0120559
0.6825753,0.1136339,0.6826334,0.2349254,-6.303,98.084,-163.934,0.0122149
0.6822384,0.1143462,0.6825883,0.2356881,-6.302,98.11,-163.967,0.0117442
0.6789089,0.1215967,0.6824759,0.2419164,-6.361,98.181,-164.111,0.0100959
0.6786144,0.1218395,0.6826612,0.2420977,-6.392,98.14,-164.147,0.0119491
0.678207,0.120751,0.6836322,0.2410425,-6.46,98.052,-164.207,0.0115646
0.6782287,0.1204272,0.6834773,0.2415822,-6.372,98.013,-164.298,0.0117853
0.6801953,0.1155157,0.6838643,0.2373185,-6.354,98.067,-164.268,0.0207692
0.6791373,0.1192572,0.683148,0.2405391,-6.376,98.053,-164.167,0.0111689
0.6787425,0.1200735,0.6830289,0.2415834,-6.354,98.028,-164.206,0.0111987
0.6754195,0.1288005,0.6808912,0.2522025,-6.26,97.951,-164.253,0.027704
0.6751864,0.1294196,0.680671,0.2531025,-6.218,97.887,-164.301,0.0312869
0.6763979,0.126604,0.6812108,0.2498182,-6.2,97.869,-164.294,0.0221719
0.6776393,0.1227327,0.6823016,0.2453694,-6.208,97.89,-164.381,0.0119137
0.6774263,0.1232539,0.682153,0.2461085,-6.168,97.879,-164.422,0.0116964
0.6772036,0.1237643,0.6820302,0.2468046,-6.144,97.868,-164.459,0.0116101
0.6770118,0.1242853,0.6819353,0.2473308,-6.139,97.871,-164.487,0.0116298
0.6769408,0.124547,0.6819358,0.2473918,-6.135,97.887,-164.5,0.0116628
0.6768028,0.1248753,0.6819736,0.2475,-6.131,97.902,-164.525,0.0116311
0.676717,0.1251382,0.6820063,0.2475117,-6.133,97.908,-164.538,0.0115288
