0.205742,-0.7258855,0.1584441,-0.6369113,-6.46,87.759,-199.032,0.0140059
0.2069211,-0.7255722,0.1595464,-0.6366111,-6.452,87.77,-199.033,0.0162268
0.2071155,-0.725502,0.1598026,-0.6365636,-6.449,87.764,-199.11,0.0146085
0.2069878,-0.7255688,0.1597272,-0.6365478,-6.454,87.77,-199.099,0.0143873
0.2068493,-0.7256402,0.159603,-0.6365426,-6.469,87.781,-199.094,0.0142965
0.2069273,-0.7256159,0.1595971,-0.6365465,-6.48,87.799,-199.105,0.0144638
0.2105632,-0.7244906,0.1628148,-0.6358206,-6.538,87.857,-199.048,0.0213113
0.2107011,-0.7243546,0.1628512,-0.6359205,-6.539,87.871,-199.059,0.0207331
0.2097247,-0.7245871,0.1618325,-0.6362384,-6.561,87.889,-199.034,0.015049
0.2075309,-0.7252573,0.1596474,-0.636746,-6.537,87.88,-199.139,0.0147752
0.2076197,-0.7252132,0.1596007,-0.636779,-6.564,87.887,-199.145,0.0154763
0.2076704,-0.7252175,0.1595709,-0.6367651,-6.598,87.89,-199.141,0.015804
0.2076223,-0.7252605,0.1594873,-0.6367527,-6.63,87.887,-199.133,0.0154939
0.2075525,-0.7253773,0.1594065,-0.6366627,-6.655,87.878,-199.122,0.0151349
0.2026875,-0.7271429,0.1549082,-0.637326,-6.71,87.856,-198.997,0.0119665
0.2048147,-0.7271537,0.1587705,-0.635681,-6.813,87.757,-198.944,0.0130887
0.2044109,-0.7274652,0.1588812,-0.6354268,-6.846,87.759,-198.904,0.0159353
0.2049279,-0.7276149,0.1596307,-0.6349009,-6.897,87.771,-198.942,0.0148432
0.2039747,-0.7279837,0.158662,-0.6350279,-6.879,87.755,-198.933,0.0110825
0.2044832,-0.7280489,0.1594701,-0.634587,-6.899,87.754,-198.882,0.0120308
0.2043744,-0.7282881,0.1594566,-0.6343509,-6.906,87.773,-198.894,0.0163706
0.2046707,-0.7282888,0.1596803,-0.6341983,-6.917,87.784,-198.905,0.017628
0.202001,-0.72874,0.1564831,-0.6353319,-6.887,87.766,-198.864,0.0156707
0.2045335,-0.727966,0.1591436,-0.6347479,-6.876,87.752,-198.931,0.014073
0.2043234,-0.7281433,0.1591203,-0.634618,-6.882,87.744,-198.919,0.0140443
0.2042545,-0.7282797,0.1591632,-0.6344728,-6.878,87.739,-198.906,0.0142001
0.2041272,-0.7284185,0.159124,-0.6343644,-6.864,87.723,-198.892,0.0144367
0.2012889,-0.7293813,0.1565562,-0.6348038,-6.846,87.67,-198.778,0.0185428
0.2006681,-0.7296133,0.1561024,-0.6348455,-6.843,87.643,-198.746,0.0167782
