26.598000,18.226000
26.531000,18.138000
26.540000,18.044000
26.616000,17.999000
26.676000,18.022000
26.647000,17.909000
26.515000,17.779000
26.585000,17.637000
26.790000,17.489000
26.998000,17.299000
27.115000,17.142000
27.161000,17.082000
27.237000,17.067000
27.258000,17.018000
27.169000,16.948000
26.998000,16.904000
26.897000,17.008000
26.953000,17.149000
27.022000,17.119000
26.939000,16.999000
26.841000,17.023000
26.908000,17.115000
27.057000,16.964000
27.121000,16.811000
27.089000,16.793000
27.058000,16.866000
27.069000,16.843000
27.040000,16.712000
26.932000,16.566000
26.797000,16.583000
26.670000,16.592000
26.755000,16.577000
26.887000,16.552000
27.038000,16.246000
27.325000,15.520000
27.378000,15.324000
27.590000,15.148000
27.834000,15.085000
27.847000,15.023000
27.694000,15.149000
27.413000,15.397000
27.097000,15.641000
26.920000,15.876000
26.888000,15.898000
27.025000,15.912000
27.240000,15.799000
27.514000,15.622000
27.712000,15.445000
27.725000,15.385000
27.592000,15.508000
27.373000,15.720000
27.165000,15.994000
26.954000,16.139000
26.843000,16.280000
26.889000,16.307000
27.029000,16.278000
27.098000,16.225000
27.133000,16.225000
27.118000,16.285000
26.984000,16.349000
26.854000,16.338000
26.832000,16.323000
26.923000,16.281000
27.015000,16.220000
27.075000,16.166000
27.093000,16.213000
27.046000,16.188000
26.978000,16.321000
26.862000,16.414000
26.762000,16.470000
26.780000,16.559000
26.793000,16.605000
26.842000,16.575000
26.854000,16.627000
26.792000,16.625000
26.729000,16.631000
26.656000,16.667000
26.644000,16.801000
26.748000,16.558000
26.768000,16.616000
26.755000,16.630000
26.735000,16.651000
26.709000,16.674000
26.679000,16.698000
26.659000,16.720000
26.640000,16.731000
26.637000,16.732000
26.638000,16.731000
26.639000,16.729000
26.637000,16.732000
26.631000,16.741000
26.631000,16.756000
26.627000,16.762000
26.629000,16.767000
26.635000,16.780000
26.637000,16.797000
26.629000,16.809000
26.616000,16.831000
26.605000,16.862000
26.598000,16.887000
26.590000,16.914000
26.581000,16.932000
26.578000,16.957000
26.571000,16.984000
26.563000,16.999000
26.559000,17.013000
26.561000,17.035000
26.562000,17.049000
26.563000,17.063000
26.561000,17.076000
26.562000,17.085000
26.563000,17.101000
26.563000,17.111000
26.471000,17.262000
26.455000,17.260000
26.421000,17.267000
26.445000,17.313000
26.491000,17.281000
26.515000,17.260000
26.559000,17.268000
26.550000,17.186000
26.543000,17.255000
26.544000,17.268000
26.547000,17.274000
26.556000,17.278000
26.569000,17.285000
26.582000,17.285000
26.596000,17.284000
26.606000,17.282000
26.699000,17.236000
26.753000,17.253000
26.818000,17.191000
26.888000,17.169000
26.939000,17.182000
26.956000,17.247000
26.960000,17.233000
26.922000,17.229000
26.945000,17.286000
26.994000,17.275000
27.014000,17.276000
26.992000,17.259000
27.016000,17.293000
27.022000,17.266000
27.024000,17.217000
27.030000,17.223000
27.040000,17.234000
27.056000,17.245000
27.072000,17.259000
27.081000,17.268000
27.090000,17.276000
27.103000,17.276000
27.119000,17.276000
27.137000,17.283000
27.154000,17.286000
27.171000,17.288000
27.182000,17.297000
27.197000,17.305000
27.208000,17.299000
27.213000,17.298000
27.219000,17.299000
27.229000,17.301000
27.231000,17.308000
27.230000,17.318000
27.226000,17.326000
27.239000,17.337000
27.252000,17.339000
27.261000,17.344000
27.267000,17.347000
27.289000,17.351000
27.305000,17.346000
27.321000,17.344000
27.336000,17.341000
27.345000,17.345000
27.357000,17.343000
27.356000,17.347000
27.356000,17.347000
27.358000,17.342000
27.360000,17.349000
27.352000,17.356000
27.322000,17.314000
27.323000,17.326000
27.318000,17.352000
27.317000,17.352000
27.249000,17.510000
27.262000,17.556000
27.285000,17.573000
27.335000,17.409000
27.324000,17.414000
27.315000,17.430000
27.304000,17.451000
27.292000,17.463000
27.277000,17.474000
27.288000,17.488000
27.298000,17.500000
27.296000,17.503000
27.281000,17.518000
27.284000,17.529000
27.277000,17.547000
27.269000,17.562000
27.256000,17.560000
27.278000,17.640000
27.240000,17.563000
27.222000,17.562000
27.202000,17.602000
27.190000,17.589000
27.198000,17.594000
27.218000,17.575000
27.242000,17.566000
27.338000,17.611000
27.371000,17.613000
27.346000,17.606000
27.323000,17.619000
27.291000,17.612000
27.290000,17.635000
27.326000,17.580000
27.348000,17.574000
27.371000,17.568000
27.387000,17.567000
27.407000,17.569000
27.433000,17.573000
27.453000,17.569000
27.521000,17.501000
27.635000,17.561000
27.547000,17.552000
27.584000,17.562000
27.610000,17.562000
27.636000,17.571000
27.665000,17.575000
27.686000,17.577000
27.709000,17.577000
27.740000,17.575000
27.769000,17.567000
27.797000,17.561000
27.821000,17.554000
27.848000,17.533000
27.879000,17.522000
27.904000,17.511000
27.931000,17.497000
27.963000,17.484000
27.998000,17.471000
28.060000,17.416000
28.093000,17.410000
28.090000,17.482000
28.121000,17.479000
28.151000,17.482000
28.181000,17.481000
28.217000,17.483000
28.256000,17.482000
28.287000,17.482000
28.311000,17.483000
28.335000,17.471000
28.352000,17.466000
28.372000,17.460000
28.395000,17.460000
28.416000,17.462000
28.441000,17.467000
28.462000,17.467000
28.477000,17.476000
28.493000,17.481000
28.501000,17.491000
28.516000,17.511000
28.535000,17.517000
28.558000,17.521000
28.581000,17.530000
28.605000,17.537000
28.629000,17.538000
28.654000,17.541000
28.680000,17.543000
28.714000,17.545000
28.763000,17.534000
28.808000,17.530000
28.849000,17.523000
28.886000,17.528000
28.921000,17.519000
28.960000,17.516000
29.003000,17.452000
29.021000,17.452000
29.007000,17.580000
29.064000,17.459000
29.087000,17.529000
29.107000,17.531000
29.123000,17.537000
29.143000,17.536000
29.164000,17.537000
29.176000,17.534000
29.193000,17.541000
29.215000,17.539000
29.233000,17.537000
29.250000,17.533000
29.272000,17.538000
29.269000,17.472000
29.280000,17.475000
29.302000,17.483000
29.322000,17.484000
29.345000,17.483000
29.316000,17.595000
29.347000,17.666000
29.342000,17.650000
29.320000,17.612000
29.245000,17.635000
29.235000,17.684000
29.225000,17.709000
29.263000,17.696000
29.287000,17.691000
29.350000,17.552000
29.378000,17.548000
29.394000,17.555000
29.511000,17.649000
29.529000,17.649000
29.542000,17.677000
29.515000,17.676000
29.490000,17.680000
29.498000,17.625000
29.512000,17.628000
29.522000,17.633000
29.513000,17.587000
29.538000,17.624000
29.542000,17.621000
29.544000,17.621000
29.537000,17.550000
29.512000,17.553000
29.504000,17.585000
29.519000,17.603000
29.534000,17.644000
29.546000,17.638000
29.550000,17.649000
29.549000,17.653000
29.554000,17.666000
29.560000,17.668000
29.574000,17.671000
29.600000,17.681000
29.634000,17.609000
29.637000,17.689000
29.654000,17.700000
29.675000,17.707000
29.692000,17.715000
29.706000,17.633000
29.685000,17.729000
29.738000,17.755000
29.819000,17.754000
29.855000,17.773000
29.915000,17.749000
29.951000,17.741000
29.996000,17.738000
30.012000,17.743000
30.047000,17.741000
29.985000,17.673000
30.013000,17.668000
30.049000,17.658000
30.200000,17.642000
30.237000,17.597000
30.270000,17.548000
30.204000,17.572000
30.338000,17.575000
30.389000,17.578000
30.383000,17.494000
30.341000,17.537000
30.370000,17.585000
30.364000,17.567000
30.366000,17.541000
30.376000,17.478000
30.404000,17.534000
30.389000,17.481000
30.293000,17.566000
30.282000,17.654000
30.305000,17.674000
30.299000,17.664000
30.333000,17.646000
30.414000,17.654000
30.454000,17.614000
30.478000,17.632000
30.522000,17.664000
30.587000,17.648000
30.649000,17.563000
30.649000,17.602000
30.689000,17.578000
30.625000,17.499000
30.665000,17.490000
30.667000,17.555000
30.697000,17.554000
30.727000,17.546000
30.751000,17.531000
30.768000,17.526000
30.787000,17.522000
30.798000,17.464000
30.801000,17.557000
30.845000,17.539000
30.858000,17.431000
30.888000,17.428000
30.889000,17.483000
30.910000,17.490000
30.928000,17.501000
30.946000,17.503000
30.968000,17.507000
30.991000,17.509000
31.012000,17.504000
31.035000,17.510000
31.055000,17.523000
31.071000,17.533000
31.084000,17.537000
31.101000,17.543000
31.121000,17.547000
31.138000,17.542000
31.149000,17.539000
31.157000,17.543000
31.162000,17.555000
31.159000,17.564000
31.154000,17.567000
31.152000,17.572000
31.151000,17.581000
31.147000,17.581000
31.145000,17.579000
31.154000,17.588000
31.162000,17.599000
31.169000,17.599000
31.182000,17.598000
31.201000,17.590000
31.224000,17.589000
31.249000,17.582000
31.269000,17.578000
31.290000,17.577000
31.300000,17.588000
31.280000,17.550000
31.180000,17.686000
31.207000,17.667000
31.217000,17.680000
31.218000,17.710000
31.217000,17.713000
31.178000,17.683000
31.158000,17.708000
31.235000,17.650000
31.264000,17.693000
31.268000,17.694000
31.276000,17.702000
31.281000,17.711000
31.289000,17.726000
31.290000,17.727000
31.293000,17.735000
31.304000,17.746000
31.318000,17.748000
31.339000,17.747000
31.355000,17.756000
31.368000,17.765000
31.377000,17.772000
31.392000,17.771000
31.412000,17.762000
31.435000,17.756000
31.463000,17.763000
31.488000,17.759000
31.514000,17.753000
31.535000,17.745000
31.552000,17.730000
31.574000,17.722000
31.602000,17.714000
31.628000,17.716000
31.652000,17.721000
31.670000,17.726000
31.684000,17.715000
31.699000,17.710000
31.717000,17.709000
31.734000,17.715000
31.751000,17.720000
31.765000,17.722000
31.776000,17.723000
31.789000,17.724000
31.801000,17.725000
31.816000,17.722000
31.832000,17.728000
31.852000,17.728000
31.867000,17.721000
31.877000,17.709000
31.883000,17.702000
31.896000,17.706000
31.902000,17.696000
31.868000,17.648000
31.878000,17.641000
31.902000,17.641000
31.911000,17.654000
31.911000,17.590000
31.930000,17.597000
31.915000,17.666000
31.926000,17.674000
31.932000,17.669000
31.945000,17.672000
31.964000,17.665000
31.978000,17.667000
31.988000,17.674000
32.000000,17.678000
32.010000,17.673000
32.020000,17.664000
